probe	GSM65752	GSM65753	GSM65754	GSM65755	GSM65756	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65765	GSM65766	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65780	GSM65781	GSM65782	GSM65783	GSM65784	GSM65785	GSM65786	GSM65787	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65802	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65810	GSM65811	GSM65812	GSM65813	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65820	GSM65821	GSM65822	GSM65823	GSM65824	GSM65825	GSM65826	GSM65827	GSM65828	GSM65829	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65835	GSM65836	GSM65837	GSM65838	GSM65839	GSM65840	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65846	GSM65847	GSM65848	GSM65849	GSM65850	GSM65851	GSM65852	GSM65853	GSM65854	GSM65855	GSM65856	GSM65857	GSM65858	GSM65859	GSM65860	GSM65861	GSM65862	GSM65863	GSM65864	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65876	GSM65877	GSM65878	GSM65879	GSM65880
204863_s_at	4.217658699	8.259290574	8.649417666	6.195600899	7.601035139	7.129042615	9.902788434	7.141276054	9.607350549	6.250385394	7.625779283	4.832911462	9.224987392	9.125213564	7.65133831	5.05041216	8.027086604	7.543097594	9.629531434	7.214904369	5.926193927	8.915124858	7.549524298	6.456582141	6.894394947	9.246602611	7.594257358	8.848920528	9.64277025	7.509862667	6.622030977	10.40234846	8.373853882	9.73289199	9.15706673	4.932280063	9.388372049	7.032766156	9.468785114	7.18147401	7.36520128	9.936948616	10.0383336	10.54149978	11.15136384	7.781519563	10.2875403	6.26243914	10.15337136	8.457252105	7.168749641	4.349993643	5.722980667	10.35833863	9.827453454	8.97721103	7.074243333	7.106342393	9.072938501	9.858316032	5.532297738	5.383769394	7.05092994	5.349713932	5.468729828	7.167468069	6.719248224	6.739353556	4.92559255	4.358756119	4.980990885	8.457843685	6.621804542	7.159719653	5.412590207	4.295568364	6.832240766	5.229642736	8.716970796	4.887090218	5.361299689	9.66882984	4.323371913	3.824819022	7.979467874	5.179126195	3.443717839	4.282851387	7.855166786	4.343334005	4.270836202	8.094269417	8.586644474	7.585838998	4.281056421	7.914038953	4.704110999	6.912138752	7.119688352	4.228813419	7.667200525	8.29930956	7.56507417	5.154559113	8.098068267	4.330862704	9.261707359	3.919663497	7.431650763	4.481691857	4.808932449	8.726510094	8.104896154	4.546363603	4.190637974	6.550229083	7.403646585	7.214761519	6.247389614	6.049458066	5.232572943	6.755708361	4.2830371	4.354872348	4.914894342
204963_at	9.403387462	8.79218472	8.8125087	7.746992371	7.369495043	7.69032555	9.732949258	6.964713372	6.90829123	9.664671839	9.056696756	9.383862144	8.924528558	9.622031657	7.356822747	8.768758315	9.640901822	10.01382672	8.782808848	7.831358114	8.229212082	6.112879819	9.793974832	8.972889004	9.743071527	9.036012187	6.985267093	8.361003569	9.312171711	7.068459401	9.200851167	6.641783733	9.149909061	9.466437604	9.981379175	9.532626271	8.912167089	7.14327262	9.279678067	7.903698968	7.158429369	9.633096964	8.726956536	8.018279638	8.910510875	9.046410917	7.90904081	6.41250253	8.775160586	8.68459531	6.987057958	6.070839711	9.433745341	9.094849705	8.711518815	8.378386697	10.55319186	9.070037772	9.610955933	7.866017316	11.1155099	8.72651921	8.235991207	7.749656687	5.681136669	6.456168086	5.733419222	4.704514352	7.743764753	5.402216669	6.402841245	7.628256876	6.619534007	7.149903614	8.559028941	7.285906196	7.244683211	6.584812029	5.673495353	5.522527854	7.297762121	6.192676019	5.641059071	5.012342668	7.724642295	5.609993952	5.749756724	6.532180057	4.899279509	4.511912632	5.673190531	6.937927853	6.339323554	7.519094724	5.455707201	6.624475491	4.658652529	6.534335212	6.547272925	6.640622795	4.694201283	5.5230022	8.12252602	7.300602034	6.037548145	7.531654279	6.964475781	6.290548426	6.862122303	8.004379731	5.032356358	6.812802985	5.433243191	6.711388782	6.409081435	7.824085409	8.655482822	7.093580306	9.212334635	4.493584118	5.92926051	6.630871501	5.3010757	6.056929497	6.893145817
204964_s_at	5.35886605	4.171323543	5.323859637	3.196391217	3.277014808	3.424030099	7.903321053	2.897169538	4.15600984	5.549443811	6.22843985	4.546149408	4.988993854	7.756235514	4.71394503	4.615701338	4.579140974	4.795594566	6.582655105	4.307742049	4.08993969	3.365028917	4.985747972	5.126951714	5.400245152	5.178067612	2.417040827	6.420720823	5.980844225	3.438862095	6.425087793	2.419045335	4.562295667	8.183986698	6.195425795	3.662632935	3.254019663	3.456385319	8.183004766	3.761374164	3.251487524	6.5752821	6.757150462	5.97549093	6.054917114	5.439539374	5.159557039	3.297789787	7.229154217	5.901512598	5.320935657	2.458725931	5.104900437	5.153447024	5.272182846	6.239926562	5.416084358	6.785763744	6.431293813	5.26390002	9.389637571	3.361677605	4.648795077	3.225704953	1.633274348	2.604518819	1.594085775	1.550786473	3.103984114	1.600968211	2.538863111	5.895178988	2.672413514	2.145338873	4.083024114	3.287795146	4.907296116	2.468757454	3.14801514	3.165514447	2.454637409	3.248627885	1.567101878	1.688695591	5.444881009	2.654912941	2.444895915	2.940553793	1.59571066	1.812337079	2.609294188	4.223274576	4.610883838	3.33184152	2.640025223	2.660669646	2.043123944	3.945950888	2.602088195	2.391896295	1.551477896	2.620510756	3.292354961	2.930087185	2.47386885	3.204965859	1.568852324	2.65804056	3.173867532	4.687075396	1.620708081	2.638393912	2.484137634	1.606875448	2.378410901	2.43251191	3.69878909	2.523425314	3.672200375	1.54716205	3.234382682	2.917192057	2.647306726	2.152309533	3.255973858
205059_s_at	6.089733717	7.903747825	7.83121535	5.442878451	6.458174126	6.595084564	6.464903879	5.278513638	7.507455668	7.085543701	7.162448509	6.143349106	8.596780926	6.688545103	6.000028256	3.88453041	5.497219949	7.583322899	7.091582272	4.464167052	6.719909265	6.526958016	6.504297838	9.025441672	5.551310268	8.753764671	8.326950526	7.467225075	8.947260906	8.951482247	7.749556648	6.898128408	6.786250751	7.652162995	8.265353142	6.327384515	7.65508507	4.407283416	7.551160014	6.036895814	4.085339015	5.609901366	4.483429024	7.47226294	7.0844888	6.367687009	6.557156404	3.449213979	5.597126572	3.961186177	4.405550962	3.189075188	4.465941958	6.183538061	7.924655699	6.734003884	6.917737653	6.476145655	4.783501276	7.822386571	4.519287289	5.624088907	5.189358434	3.895853334	5.875107994	5.719556097	3.19006507	8.110401806	4.456223891	3.217767968	8.186525243	7.614477745	3.48222362	3.240451015	3.421173805	8.386037619	4.53201672	4.477920069	4.708000315	4.557183308	5.725656909	5.347380364	3.969802764	3.180514039	2.223199673	3.457796557	3.907022831	4.01441907	5.9780181	3.214698606	3.865129035	6.158898354	6.821022084	4.055804525	3.88169735	4.739399049	3.170913356	6.797167823	3.433231617	7.147796588	5.438119176	4.211968028	4.797173643	8.217913692	7.647758338	3.964565196	4.499624124	3.564669121	5.332674611	4.006323569	4.069862636	7.833602039	7.496240202	3.38960167	3.753818567	4.979849944	3.862162781	4.504919107	3.454892289	5.351514572	4.54024601	4.646774671	4.610448328	4.217425185	3.460796839
205226_at	8.117278776	8.59269178	7.422351336	5.656140889	5.504548915	9.400006415	9.540489447	6.191718611	3.870907272	8.958972026	7.928361661	10.70632306	7.647270065	8.858884878	7.528239606	9.018339946	8.790347521	9.708893382	9.813121168	6.950195494	7.400752787	7.878527123	10.22711191	9.210498848	9.408874668	7.226248831	5.384833145	7.938406324	7.894283509	6.088654322	9.301220777	5.178553133	8.574833289	9.110944448	8.002357872	9.393355017	9.299200818	7.775206009	7.628138253	4.249499763	4.088531657	9.042574267	8.927296584	6.756165593	7.962104627	10.2883738	8.46284794	3.083800368	9.180487136	5.500257803	7.571742357	6.008189527	8.977252205	8.79798613	8.350944672	8.612038936	10.43505477	5.370190447	9.806530154	4.936783768	6.75127601	8.22390552	9.087710873	6.514079747	5.005104717	4.556050548	6.047302795	3.789025324	7.704846486	2.818957905	6.525710664	8.531961833	6.826335602	7.300853932	7.942462888	3.634448562	7.557379784	4.202590746	8.018069871	6.492241144	7.760868068	6.68763356	3.861668807	5.426854941	8.261946463	5.721784284	4.173106001	5.843445594	7.415617375	5.194088291	7.459828141	7.599896738	6.559120424	6.472090811	5.190973048	3.635437358	5.6249393	7.943597904	6.577089872	4.035232096	3.759338538	6.654724478	8.827950759	8.54905808	5.775221747	6.985741951	7.226587259	5.927577779	7.273603772	8.107987925	5.464163435	5.86685755	3.513415365	5.231077346	6.509214556	8.525658378	8.396417118	7.43889218	6.79742462	2.491173961	7.98059913	7.458104172	4.076995586	6.300548777	8.6892738
205381_at	3.23128228	8.81005598	9.066534516	4.798701768	7.146537708	9.00035107	8.20903671	4.634756377	4.315266736	7.395466547	8.367307112	10.16682078	8.449059823	9.303327972	8.255918314	5.550288915	4.875667484	8.068448177	9.841593209	6.113738957	7.456704987	7.638684252	9.896688129	9.455581409	10.70265247	8.537772036	5.538562883	9.043704637	8.382710785	5.943362288	9.024116611	5.682178221	9.983981112	8.811553091	7.775566381	10.15719893	10.42836297	2.745472795	8.549145732	5.037889535	5.575785671	9.186407199	10.02697114	8.817935684	9.49090919	10.5858757	9.129218443	3.831724308	10.00359467	6.065413585	5.905779261	2.925627182	8.939321099	8.438676875	10.24260432	8.314803314	9.064951525	4.517773293	9.987959372	8.91238508	5.55216988	8.152082373	8.891222039	4.143847594	4.266893188	4.612430584	5.045842674	4.091472404	7.355658956	3.516666754	7.480798995	9.487517217	7.87704342	8.19408894	7.867540832	4.20086877	8.051758475	4.82512714	8.356957847	4.986974026	8.267379977	6.560416241	3.035071282	4.003402162	7.893996001	2.701880825	2.56571501	3.038645555	6.028176134	4.233350122	7.657325633	9.00600005	7.449521484	6.497418445	3.135785038	4.22538228	2.560638711	8.683671715	5.838157254	4.202597377	3.192080439	7.590117677	8.492965919	9.643723644	7.454074628	4.460861245	7.263044405	2.535523862	8.574063602	6.757713755	2.668001024	8.009351296	3.363369189	7.337656838	6.923912673	9.079701057	9.280799701	8.612010898	8.300453281	3.916528127	4.396620722	8.821497997	4.216853759	5.863784307	8.746157854
205463_s_at	5.030628642	6.846712404	7.041252353	4.921211469	5.0175404	6.204768243	7.215172087	3.519310434	4.305542376	6.500846926	7.227044535	6.187530098	5.67339524	7.755455774	3.390910491	5.285892246	6.709114155	6.545739965	7.04598991	4.60215722	5.764480101	5.484187547	5.74419058	6.464950914	7.418001231	6.036706004	6.95382901	7.799133475	6.251740301	5.065536136	5.874667341	6.880391826	7.19258242	7.91723821	5.798363193	7.189584599	6.23687279	3.260609822	7.79105309	5.039429051	6.501320896	6.793080192	6.950423973	5.663025282	5.45334193	6.445713696	5.232901042	2.430068268	8.10369161	7.251565014	6.137597897	4.521827994	7.094301639	7.678160633	7.207452189	7.509053001	6.089203419	3.838917807	6.669871196	6.226657213	8.334274728	5.98295457	5.100775034	3.277732916	2.971824447	2.285021281	2.635881505	5.192495274	6.920557098	2.377085389	3.699428767	5.218780052	2.547841453	2.718520394	3.903599164	2.323784346	4.331751568	3.275568642	3.088012264	4.786955143	6.645148954	3.636197469	2.707413457	4.249584808	5.70758626	2.33294975	3.540487206	3.153648679	2.526413694	3.249272067	2.558439755	2.916482639	5.177623848	4.548095067	2.318011833	2.726357777	2.330430816	5.838442289	4.677402441	4.726471772	2.632746307	3.513700474	3.694559743	4.479577443	2.686076901	4.578218648	3.62742256	2.489876238	3.97300438	7.428865574	2.708602541	4.176273501	2.339391377	4.540387571	2.386646688	2.597427242	4.719383783	2.599461995	6.866261605	2.483605716	2.400724346	3.615233018	6.887438196	2.835893928	3.850763384
205713_s_at	4.61156618	10.4049481	10.93938611	9.16504075	9.760950309	9.99021603	12.61785753	8.86511203	6.045533053	10.83891404	12.39746049	13.71241091	11.20971456	11.25125083	10.01406017	11.36439057	9.576266688	11.84161495	11.19972883	7.421319989	9.923694196	9.25179581	12.08067051	11.29779531	11.06584963	8.545003856	8.617326928	8.638067746	8.810195818	8.226562051	10.95352532	8.290800494	8.722233867	12.11852096	10.12267921	11.3162956	12.06513979	5.956271563	7.397824085	6.355183395	4.974363031	8.914497391	12.05354564	10.82427027	9.707485347	11.13083625	10.0767663	3.976218896	10.82950615	6.434616103	9.467081231	4.05396101	11.15770515	10.81040946	10.66021411	8.253222385	12.30308384	8.809626412	11.16472224	8.916622214	7.512304166	11.08986608	10.57036002	8.66139555	7.257774012	7.118875392	4.641549828	4.024869945	5.796688911	8.431651919	7.161542509	11.88101135	9.216366897	7.548004657	9.080780378	9.30636825	8.662057846	6.920742503	8.961076309	6.116573195	4.053606071	8.681655563	9.973175845	9.750405673	10.52866771	4.747467616	3.812249331	3.244403729	7.859075206	7.027336188	8.742629896	10.72715587	8.081866528	7.559945282	7.134305131	6.957991464	2.620939336	11.3435996	9.25449531	7.967896906	6.552187083	8.785965661	10.36186499	11.17982312	7.274179912	8.085014474	9.413174813	6.235969639	6.796017892	2.659241163	5.511435853	10.37424646	7.281044551	9.279008037	6.086180699	7.464178175	9.676305507	9.84413069	2.709914641	4.01567888	9.22296565	5.662573458	9.827045641	10.35167836	10.31242001
205809_s_at	7.587895873	7.342804799	7.933657779	8.294947182	7.294866519	7.663684199	9.186411887	5.482463364	8.677894056	7.64673894	7.642910738	6.225965377	8.373409942	8.132971547	7.692448407	7.580636454	7.245292697	5.548043261	8.367531132	7.353567358	4.838496301	8.145349117	6.473015665	5.636211348	6.998903386	7.31625306	5.19870316	8.598084546	8.798794968	7.8825604	6.862557324	6.383642336	8.354415403	9.446359584	8.442019056	6.477753535	7.252537496	9.097379786	9.120543638	6.688022559	8.786226866	8.844434989	8.350078174	8.071530357	8.792326806	7.88724972	8.198148658	8.372394241	8.9403067	8.797422197	9.164468521	7.490910398	6.503364219	8.348907697	7.667436144	8.101648793	7.105673362	8.137578894	7.50378007	7.488998233	9.715180741	6.066219495	7.9187074	6.789658059	3.70499439	3.453531194	3.54930239	3.431946169	3.379974656	3.837983374	3.410645706	6.099767856	4.582274597	3.564013518	5.345497608	3.842266953	4.868882176	4.430692182	4.777265913	4.84558685	3.849572668	4.725887827	4.682013228	3.799748737	6.955143897	3.766174129	3.932128082	3.693920274	4.289488062	5.579665185	4.952390393	5.310343544	4.97032194	5.208506746	3.569121279	4.688754991	5.213604521	4.527538356	3.62131399	3.382693502	4.558450789	4.771010462	3.376534512	3.346447127	4.953602585	4.639363523	5.184042623	3.711849683	3.529419823	4.609141708	6.089957602	3.36180422	3.606371826	5.195110368	3.364190522	3.481472716	3.604039434	4.121524462	3.800859301	4.040713237	4.114169739	3.980472421	3.766734773	4.280767141	3.736119719
205941_s_at	12.65216037	11.14969493	10.55999576	9.141760887	10.25928231	10.81956261	10.31049267	9.663289598	6.496561094	12.65026112	11.9111228	12.84048231	11.59311065	11.69307293	10.92246747	12.08266244	10.7632431	10.66973497	12.42157466	8.706353713	8.508828689	10.6377974	11.56156554	10.93025208	12.08560864	10.10987715	9.503561475	10.44017166	9.759695875	8.956282215	11.35977229	10.18629733	11.13414806	11.72886988	9.644472768	11.67660354	12.53922547	4.757464866	10.7820235	6.629976293	8.134363917	11.68747508	12.62459859	11.13696665	11.18982127	12.34946517	11.96639564	5.277057122	11.83526511	9.976004217	10.8160051	8.41547208	11.63548168	12.33805908	11.6509025	10.71518318	12.08930345	9.918438145	11.86277332	10.85006542	8.138655083	11.02574515	12.20806884	9.25229529	6.871599919	9.178640335	8.096238373	6.791826185	4.639418735	8.538151632	10.09030262	12.02962746	10.59494561	10.22155515	9.569701619	9.370010468	10.78513803	8.917185792	9.035537547	6.662856243	9.653115121	10.75911167	8.337189498	10.61907864	11.19552001	8.289836486	5.286271979	8.992762976	9.830140396	7.994847389	11.17602199	11.51531765	9.017086135	9.371401519	6.996365939	8.626118293	3.179954421	11.67875068	9.827245292	6.184448904	6.964446392	10.92617529	10.79494595	11.86045656	9.927123308	11.05827608	9.294098292	8.55912855	9.223020335	3.119204922	9.108534343	10.39698538	9.108984242	10.97538805	9.56707537	8.327104202	11.50781478	11.00844476	3.031837371	5.642192396	7.288256009	10.55775054	10.49298961	9.051870393	9.911471973
206113_s_at	4.755001617	4.037530508	4.342917379	4.580741428	4.618486292	4.856211446	5.033909364	5.920132948	5.722463227	6.169504462	5.212302558	5.595281771	4.322424718	5.062793712	5.519536171	7.213160846	8.048641682	6.50756882	4.984038207	5.440385747	5.377010371	6.361557613	7.17793692	6.04970469	5.070966613	4.581924521	5.46059998	5.375489273	4.591204576	5.722266897	6.158174198	7.401853465	6.361557613	5.413380058	4.844087388	5.739266964	4.41073875	6.093009427	5.817152646	5.094244783	6.286910895	6.40564107	6.863970583	5.737787343	5.91757608	6.4343199	6.232726149	5.544456981	4.594445661	5.67752202	5.728526095	4.606742132	6.091083964	5.278908451	4.774498789	5.407732065	4.856276843	6.007677179	6.630047298	4.756127233	5.85431177	6.353159701	7.369146492	4.794215651	7.803796652	5.995334249	7.808460959	7.522913809	7.453716244	7.882313886	5.561572449	6.230890605	7.510805199	7.730436284	8.17663636	4.573770198	6.945215497	7.632005252	8.775645653	6.478563786	7.771205613	5.472175095	8.291162952	6.882538072	6.361557613	8.439101051	8.441418329	7.514074558	7.324459794	7.608274151	7.217088329	7.135170037	6.671609403	6.280591105	6.777312821	7.780097394	7.212650417	7.028960886	6.381933654	7.411836912	8.229824139	7.832450414	7.366370645	8.522258294	6.909459666	7.583491634	8.551637922	7.889895538	5.255102712	7.615324806	5.602717054	7.236395951	7.249229136	8.668325563	8.688205341	6.108146179	7.129033321	6.08176802	6.129679287	7.377937448	6.598745457	5.393216263	9.51728481	5.875664864	7.599252576
206227_at	3.435405176	10.86765642	9.85130888	10.22553165	8.256213909	9.059351898	12.77861148	7.855025969	8.050266303	11.78266587	10.57555129	12.35765621	9.422722325	10.47924901	10.51269063	9.697548873	9.912396395	10.95806588	10.72315718	10.57753743	8.95685358	7.492845019	11.08737356	11.93775351	11.69753504	10.86381697	6.693624364	8.855839604	10.4104499	8.239180517	11.64810994	2.185433624	10.93984077	11.61557778	10.36925617	12.11275431	11.39560842	6.905051148	9.676583629	7.477602765	8.792914343	11.50108743	10.90990379	9.949254137	10.46010845	10.80155003	9.32006047	4.822205528	11.67371697	2.189395256	7.811351431	6.216077381	11.85602253	11.23257684	10.31824516	10.04366069	12.56483515	7.908054418	11.6886365	9.333363864	1.820777366	10.04392382	9.313784205	9.241340842	1.81849761	9.190020525	6.197296534	3.598627547	5.955506942	4.388483524	10.58303899	9.722954693	6.302975948	9.061822594	9.564230637	7.699994893	8.631393368	7.923447612	9.857424881	3.766794096	7.406070468	3.831958431	5.458879071	2.336160139	11.14853017	5.872586495	7.321238519	2.729997099	1.902840768	7.889327101	7.249426033	8.010809056	9.283067653	10.14599964	8.222871227	7.394141827	3.019544069	9.55354456	9.141550869	7.028448614	1.821127357	5.699880487	10.98568363	10.82586292	8.289501594	7.482143384	9.066613734	7.32677907	10.50467482	9.412095537	4.292436813	9.607296197	7.590330077	8.623271354	8.339156298	10.17238887	10.52440147	10.57916087	6.977062429	4.296212067	8.616530854	9.809679827	6.740716922	9.766793571	10.23528729
206613_s_at	5.902434272	3.646296946	3.120468272	4.3492159	3.83211006	3.132900801	4.097094422	4.984576911	3.446325914	4.018010405	3.148607167	3.111069827	3.526600158	3.293670876	3.708565628	4.091761865	4.243468724	4.087107154	3.219153102	3.764569333	3.146500151	3.224773223	4.102011661	3.381017194	3.589390355	3.762986876	3.796288165	4.453918399	3.404976826	4.4981095	3.232884005	3.95097927	3.431337314	4.042379302	3.704632494	3.26592313	4.123735899	5.95146871	4.060528018	3.511916565	3.876182189	4.365903349	3.504180423	3.52271047	3.813034135	3.626343304	3.368968364	3.377474873	3.5534776	3.987511426	3.329959558	5.139416128	3.555437082	3.195025054	3.695722891	3.295685107	4.066768222	3.897622036	3.431079789	3.260497488	4.789640286	3.76916734	3.460312181	4.107092468	7.532325269	5.361100545	6.285490992	4.855289867	5.210988909	6.233853259	3.991948113	4.089528457	5.205813749	6.641877735	5.643236573	3.782198479	7.410331002	6.2483916	4.044052454	6.692670017	4.136133795	7.701196901	4.11760522	3.80676312	3.743579045	5.505851049	7.206560772	4.099111632	5.902000725	4.524328111	7.392265977	7.130883436	4.822752761	6.653083818	4.5224525	5.952852625	5.9095156	3.822847819	4.788670111	6.672551084	4.980769515	7.273336035	4.780743566	4.06512151	5.009263527	4.129128408	5.077234518	6.337528049	4.057970379	3.558901158	7.809680789	4.047819162	5.894230145	3.808063528	4.929159832	3.551835714	7.258512667	7.681514317	6.492304186	3.819216299	3.912388154	6.047639236	4.102323106	5.588876718	3.803812077
206929_s_at	8.356063204	8.93347151	9.291278182	9.123305327	8.92069244	8.693479031	10.1000141	8.315284848	10.24629483	8.476051806	10.06993402	8.912627235	9.988406795	9.727855046	9.424000318	9.02763871	8.252016576	8.741966232	9.903876686	8.922061941	8.411796395	8.610390926	7.744484221	7.660308214	8.629927047	9.895021041	7.187373777	9.712955847	9.767826191	9.988664665	9.881780239	8.780310437	9.16701141	10.2090346	9.07205252	8.056526279	9.057151625	8.376043671	10.37522374	9.911937688	9.698066105	9.33339142	10.05299179	9.969642755	9.844127144	10.10236598	10.11961198	8.160521633	10.54030162	9.875273516	9.266124848	8.206772062	9.412722059	9.477559948	8.375637446	9.835086437	8.817264842	9.876832797	9.724172562	9.920886292	8.761481478	8.736740463	8.359860807	7.307504083	6.973678641	7.141239109	6.987840625	7.92737358	7.12030883	6.699616007	7.761817808	7.661814226	6.978355473	6.962374316	7.197059847	8.361525368	7.922996451	6.816248193	6.597229392	7.163758746	6.905301094	7.927588886	7.271267	6.664688264	7.821315533	6.626279749	6.396394187	7.318857336	7.755411081	6.671239909	7.172989586	7.6276124	7.522968508	6.70787489	6.617040846	6.638909087	6.545397982	7.864416119	7.00261719	7.011536625	6.592685512	7.132808882	6.897921881	6.507957653	7.218046248	6.900930784	7.118748531	6.521561508	6.803538904	7.444012509	6.954177574	7.140429496	6.682944111	7.710465395	6.532184289	6.920090843	7.067974417	7.042912666	6.404685732	7.484701424	6.737456682	6.57350297	6.46207415	6.863144455	7.231240842
