Fragment.ID	GSM27015.26.M	GSM27016.26.M	GSM27018.29.M	GSM27021.37.M	GSM27023.40.M	GSM27024.42.M	GSM27025.45.M	GSM27027.52.M	GSM27028.53.M	GSM27031.66.M	GSM27032.70.M	GSM27034.73.M	GSM27035.77.M	GSM27036.80.M	GSM27038.85.M	GSM27040.90.M	GSM27042.91.M	GSM27043.95.M	GSM27017.27.F	GSM27019.30.F	GSM27020.36.F	GSM27022.38.F	GSM27026.48.F	GSM27029.56.F	GSM27030.61.F	GSM27033.71.F	GSM27037.81.F	GSM27039.87.F	GSM27041.90.F	GSM27044.106.F
31929_at	54.3789	68.849	67.2473	56.8936	81.7523	118.705	94.4745	72.1245	122.93	65.7249	56.271	60.4559	55.4569	91.7792	54.1516	102.242	83.0955	113.007	72.5216	66.4076	37.351	72.2167	168.606	86.79	100.791	151.99	46.6574	74.9264	233.593	71.6656
31930_f_at	376.268	215.293	418.537	433.889	390.35	456.638	401.97	301.686	488.114	381.337	492.1	456.161	404.398	435.274	371.994	391.465	403.862	500.7	446.343	386.997	382.946	431.305	443.382	411.479	407.835	412.443	335.954	368.486	359.153	518.416
31931_f_at	125.606	95.1507	121.759	108.141	103.954	134.629	101.699	78.0422	147.008	130.117	103.713	91.5728	92.7612	111.869	95.8857	122.117	106.033	56.4309	66.1875	109.703	122.355	106.372	115.639	104.383	85.723	161.472	117.903	116.083	80.5876	84.1645
31932_f_at	703.779	744.416	423.772	488.898	379.812	442.795	558.257	811.934	582.645	836.553	422.403	544.646	596.728	405.827	521.216	573.207	440.968	376.083	496.34	477.108	516.089	562.445	576.054	576.922	542.471	541.956	1015.79	569.411	433.237	552.401
31933_r_at	2035	1065.56	2377.31	2979.59	4090.26	3307.17	3108.7	2320.79	2892.78	3032.17	3466.5	3794.52	3417.59	2588.91	4461.02	2671.95	2558.36	4061.14	4082.27	2333.3	2447.06	2381.84	1937.75	3659.11	2714.42	2551.03	2154.88	3109.12	4064.41	5963.18
31934_at	33.3681	9.1587	39.9912	24.914	33.0398	60.3629	41.2478	27.6499	20.2605	17.899	37.4648	33.5888	35.7196	33.2977	21.9502	44.6669	39.8393	21.3498	37.7956	24.6475	38.4773	44.5939	55.2061	30.4865	31.5957	27.9771	37.5864	37.9014	29.0254	28.5289
31935_s_at	411.326	388.63	448.446	480.665	409.128	408.693	350.828	253.762	382.019	335.309	406.814	337.146	376.115	324.182	255.163	319.875	306.636	432.758	317.273	281.97	469.309	450.044	429.484	357.017	357.057	424.988	324.099	421.047	400.794	321.62
31936_s_at	1002.2	1059.67	800.554	887.615	716.188	780.117	1177.89	1164.26	1025.84	954.401	662.471	742.525	970.704	411.754	1030.86	1089.79	494.252	257.817	460.37	629.239	848.708	857.262	1335.34	755.866	832.221	1013.92	1523.57	1088.56	544.785	494.859
31937_at	59.1646	48.8008	87.725	52.0826	58.9665	62.1995	48.0369	36.1131	54.6033	32.3996	43.3588	25.8406	44.4236	44.7799	34.7506	27.9412	49.5021	67.1726	85.3738	85.3334	66.3585	62.094	93.3885	67.8698	51.9406	51.237	46.4532	40.8727	63.8695	35.5671
31938_g_at	606.036	276.861	631.255	690.899	408.17	468.156	361.993	452.166	357.558	414.73	515.568	544.2	512.101	587.707	269.553	567.787	704.264	481.862	485.782	401.377	456.706	496.418	252.592	498.132	404.443	326.36	491.028	469.864	282.041	531.664
31939_at	17.1194	5.20245	10.332	25.332	8.73108	27.084	17.1324	3.80672	7.94247	0.0538052	12.2469	37.0646	25.359	0.001	0.001	13.5091	0.001	0.001	0.001	0.001	23.37	23.6091	6.97942	24.1707	16.907	11.3864	36.3515	7.50371	44.1311	28.7258
31940_s_at	313.139	234.54	477.06	481.215	326.106	389.383	395.414	303.619	343.574	329.563	486.219	339.688	421.177	367.225	254.961	367.651	427.305	204.979	490.544	381.034	324.751	333.402	298.987	390.739	399.837	245.284	335.252	340.899	284.51	353.597
31941_s_at	166.284	176.559	138.414	145.74	97.3281	103.847	166.661	101.453	154.666	112.232	138.376	98.2734	161.444	97.4651	96.1219	141.51	99.5812	58.7549	96.6131	119.805	156.12	163.588	210.334	167.535	223.908	149.945	228.635	145.09	82.9196	92.8044
31942_at	73.6426	94.4671	66.2725	77.7719	74.5531	67.4776	66.8908	58.3357	84.3031	87.5181	80.4088	58.1137	89.6858	85.3811	76.1349	69.0501	74.2078	96.2046	67.0377	80.9293	85.6316	88.9325	62.2687	84.8465	56.4052	97.6364	72.7851	86.9001	77.0302	79.0284
31943_g_at	70.0981	60.1199	36.241	57.9094	35.225	16.7942	37.6718	31.0489	48.162	31.4997	36.4562	17.607	36.7643	17.6669	32.3474	30.0656	25.8204	28.2746	18.6976	12.6581	42.6106	30.6463	45.2446	36.5759	20.915	51.0234	37.3324	21.081	68.5577	40.0941
31944_at	207.228	224.652	146.732	190.611	115.843	122.303	264.034	172.612	216.271	152.35	186.562	149.523	187.109	95.4795	266.708	232.258	87.7726	105.574	60.4234	63.6548	202.174	127.629	418.821	173.465	107.946	249.326	210.257	152.292	296.975	246.449
31945_s_at	276.682	218.553	221.013	217.041	238.54	173.096	237.43	196.751	236.362	318.058	232.21	298.392	213.451	255.916	172.289	148.612	255.618	144.267	160.337	153.185	251.108	250.967	140.053	204.583	183.281	199.439	218.334	265.782	281.909	279.529
31946_s_at	149.61	209.297	188.074	133.991	97.7369	107.075	69.6324	83.329	123.89	87.1211	48.6668	73.3476	104.144	72.5874	33.7713	88.4011	97.0086	18.5752	113.223	152.972	111.506	139.13	112.37	153.679	93.3124	76.5042	83.7778	90.6573	46.5857	72.7623
31947_r_at	2451.2	2244.74	2505.83	2397.58	2563.22	2462.07	2195.17	2076.62	2496.39	2178.55	2273.73	2091.02	2278.29	2628.04	1786.52	2255.97	2617.55	1706.18	1926.87	2782.12	2455.27	2226.73	2386.41	2515.18	2297.22	2130.55	2142.35	2105.3	2096.01	2178.35
31948_at	246.189	347.824	144.522	185.076	183.521	258.429	297.743	362.967	204.588	284.102	224.692	390.297	469.356	224.058	409.177	353.659	227.267	496.993	251.299	152.776	186.064	209.987	216.184	190.557	214.244	174.026	458.661	199.595	412.661	510.746
31949_at	108.653	118.502	152.306	91.2772	119.494	65.0509	57.8388	27.2132	49.1845	46.7884	25.039	14.7748	36.7715	19.6993	42.0515	31.202	52.7069	3.89746	238.334	281.413	65.7157	109.42	33.3393	102.637	67.6346	70.534	54.8128	91.9224	21.3949	0.001
31950_at	727.852	1425.09	693.123	833.671	565.507	688.098	902.742	1221.83	681.112	1091.36	1039.72	983.708	1280.32	501.953	1400.02	1020.16	602.381	1268.08	815.813	488.898	991.624	837.544	1291.83	1106.34	943.045	660.981	1632.93	752.951	755.941	1079.97
31951_s_at	1306.09	1810.9	1287.74	1195.89	939.926	981.969	1108.85	1207.06	1058.09	1291.36	1300.27	910.952	1105.03	541.458	1191.74	1280.08	778.435	625.33	644.664	627.314	1378.35	1147.46	1713.29	1441.04	1011.63	1215.7	1644.64	1008.91	1160.58	1051.83
31952_at	3655.52	3448.62	3203.53	3951.93	2787.27	2946.98	2973.09	3686.95	3261.74	3684.98	2948.69	3624	3249.45	2750.46	3539.08	3518.6	3001.12	2580.11	2521.69	2930.54	3336.34	3360.63	3014.13	2922.81	2869.94	3471.31	3848.92	3396.01	2605.69	2936.29
31953_f_at	196.186	152.809	298.332	356.02	233.937	179.085	176.718	220.679	298.111	155.878	248.919	261.383	187.716	198.282	193.634	154.298	247.085	192.819	254.228	256.86	329.641	271.488	286.152	304.191	231.887	296.117	137.5	256.721	169.707	364.999
31954_f_at	86.8821	50.8275	85.746	106.363	94.765	94.436	86.6946	54.6083	78.9637	67.436	98.7546	80.5875	86.1672	94.7188	55.8571	81.2438	105.501	95.2052	75.395	78.3005	86.9379	87.0454	57.0682	120.797	109.037	86.7898	71.7349	80.6459	52.4522	83.1684
31955_at	1863.74	2028.28	1242.44	1656.93	1464.04	1257.79	1003.51	2273.68	1182.36	2244.56	1455.34	1820.03	1362.71	1654.74	1152.66	2076.57	1711.25	1890.08	1409.71	1517.72	1698.28	1712.87	799.709	1223.31	1656.03	1317.44	1906.81	1458.66	1110.95	1464.76
31956_f_at	3292.36	3545.86	2169.73	3020.48	2439.63	2298.74	2104.33	3624.75	2477.15	3423.9	2812.54	3424.67	2944.21	2674.91	2584.34	3512.41	2973.44	3328.25	2073.66	2196.04	3201.65	2602.63	2777.06	2921.48	2699.88	2504.48	3753.94	2343.31	2598.51	3197.46
31957_r_at	4005.63	4108.16	3304.1	4155.28	3577.05	3217.49	3415.94	3941.52	3180.39	4322.03	3477.34	4376.98	3421.16	3593.13	3842.65	3945.26	4164.48	3242.63	2659.96	3157.85	3933.52	3387.39	3108.24	3952.94	3223.81	3474.75	4146.04	3771.43	3365.69	3890.75
31958_i_at	156.401	129.75	145.993	163.558	108.735	210.681	136.675	115.098	142.576	127.766	123.654	139.84	96.4505	100.133	78.5841	145.394	139.309	47.2284	78.1754	150.877	93.4967	131.781	148.948	151.34	197.563	183.839	111.389	115.517	133.506	140.839
31959_at	52.4558	56.2242	69.4986	70.5189	108.216	82.081	104.352	64.5222	75.212	58.3583	76.0998	94.8901	69.0166	94.5535	108.081	71.6164	70.4751	82.4777	132.076	59.2899	81.9273	85.0001	140.641	58.7321	19.033	62.3931	30.156	65.4149	73.0294	83.9569
31960_f_at	79.8142	33.0365	112.968	88.2015	78.3035	94.5232	92.9406	33.6924	97.0797	71.1746	103.832	92.9503	98.5329	97.7269	13.0492	70.0087	96.5625	101.773	74.996	72.2219	88.608	104.369	90.3242	119.325	84.9019	103.373	65.7018	92.4539	60.7673	99.0895
31961_r_at	11.6068	3.68215	7.86062	18.2996	13.5078	8.98078	13.6562	5.71049	9.35738	5.18318	12.1454	9.93527	16.5244	14.6563	9.64793	17.2547	8.94109	6.60988	21.4833	10.5794	10.95	0.001	3.63433	7.5589	11.2233	10.702	12.0011	12.3991	0.618933	10.4121
31962_at	6430.73	6193.67	5846.84	6644.8	6159.91	5681.08	6165.6	7584.19	5371.19	7122.29	6183.04	7451.08	5859.72	6286.62	6811.25	6795.7	6840.99	5156.43	5014.28	5561.97	5972.87	6003.13	6249.43	5943.43	6082.97	5343.74	6897.25	6257.5	5257.24	6815.34
31963_at	457.591	297.278	502.499	484.272	406.849	450.064	534.825	473.374	345.894	415.707	456.383	472.239	483.429	655.701	320.467	566.087	567.111	701.554	708.959	614.782	376.368	435.569	241.7	332.921	437.629	375.97	580.993	432.868	228.797	696.265
31964_at	61.5875	40.7648	78.6834	63.3384	78.5859	83.5329	91.8009	44.3476	56.2577	47.1886	90.0184	42.5827	84.3519	54.264	44.2193	65.9007	52.0216	65.2733	39.6439	59.5352	44.4658	94.6338	39.651	80.2113	81.5975	54.8728	113.203	79.2624	26.7646	45.4895
31965_at	1124.37	720.791	1228.31	1307.24	928.528	1219.73	895.807	809.57	1024.46	743.845	903.493	843.451	792.398	876.037	870.395	929.299	978.745	1002.82	1266.64	912.157	967.113	1035.28	1733.92	852.205	992.052	928.408	703.119	822.615	1201.69	929.277
31966_at	58.9857	42.5991	47.8017	58.3882	27.8394	49.4929	63.4891	21.6044	56.5626	40.5464	34.738	38.5669	59.2711	45.6126	44.2729	34.3152	41.7145	35.6573	27.8184	64.684	23.782	19.8484	15.3702	62.4004	16.9731	67.6551	55.8632	67.2126	29.5723	27.3864
31967_at	117.586	73.1637	116.423	121.436	132.193	149.683	114.753	70.5959	130.087	74.2293	126.449	63.5163	144.245	97.1748	93.5917	169.183	107.17	218.034	115.888	90.1975	103.601	116.942	104.383	101.519	124.803	133.258	128.117	108.945	93.8144	104.426
31968_at	70.1359	63.9642	76.7209	90.3936	68.0688	42.4986	46.2367	38.6079	58.5829	61.6789	70.3995	43.8004	73.4388	56.2183	49.8912	57.2745	60.8291	66.1381	66.1398	90.8406	64.7034	49.0461	50.5044	51.6104	62.4136	66.8781	75.4204	76.1244	58.2413	43.6416
31969_i_at	17.314	21.99	7.07491	19.3394	20.1101	16.5792	33.0043	31.0093	31.1454	10.0646	18.5328	32.1538	25.2985	20.1101	30.5668	21.7192	15.2891	44.597	15.0751	16.1128	21.5455	5.47815	24.3446	25.4025	46.1551	15.0024	15.9079	27.0014	36.9538	29.5275
31970_r_at	1706.36	1810.42	2312.31	2080.53	2418.75	2276.93	2324.4	1568.21	1720.56	1828.31	2441.81	2265.6	2375.54	1997.91	2179.52	2048.65	2296.22	1777.58	2277.73	1863.25	1867.58	1624.34	2121.11	2468.79	2186.02	1784.11	1673.94	2182.06	2514.74	2341.08
31971_at	581.012	492.705	622.853	636.916	740.916	542.79	548.641	629.96	651.485	683.751	575.576	688.573	473.791	539.446	488.081	545.534	553.421	774.816	640.402	604.426	654.872	677.139	457.074	548.42	603.518	624.77	439.226	604.222	608.402	732.901
31972_at	16.4112	16.0475	12.241	16.5139	7.41566	36.4315	31.9764	10.3977	11.3448	8.43618	24.9728	18.0128	16.9695	10.5154	31.3542	15.9065	12.8175	13.6785	15.9252	5.61141	21.1278	10.1667	63.0809	23.399	17.9629	21.5501	12.4103	18.6108	12.5892	21.3017
31973_at	118.869	85.3455	136.507	81.9693	78.1841	98.5669	59.4178	65.2528	80.8489	76.7235	96.6804	91.1259	80.5672	93.1608	0.001	81.7118	107.598	111.57	138.045	107.252	87.0867	105.592	81.7649	102.355	83.8323	83.2611	82.6565	80.332	84.677	56.8094
31974_at	854.991	664.789	933.462	857.826	685.827	764.977	691.583	519.85	786.977	713.703	789.516	686.18	753.141	707.231	563.018	670.72	695.097	570.675	662.192	891.585	690.279	695.365	666.6	805.274	692.921	651.159	740.072	806.293	676.044	638.96
31975_at	467.254	352.939	427.213	479.647	369.084	377.652	393.351	309.242	428.178	347.957	486.028	372.278	430.094	406.76	339.699	471.333	447.788	214.333	181.471	449.187	396.735	439.646	342.203	363.701	409.169	462.126	534.647	417.974	281.434	320.11
31976_at	41.6545	25.2649	53.0502	32.5103	58.5069	32.1978	37.92	37.0848	52.1453	38.1515	53.3344	15.0706	33.8904	61.8199	46.1421	29.2687	61.2473	107.638	81.7354	52.3541	43.6782	36.198	23.908	41.1178	56.5707	40.3198	34.391	43.0831	49.0099	25.6417
31977_at	518.312	330.296	488.946	415.34	387.636	386.155	365.688	247.233	372.946	287.737	440.188	298.987	408.204	368.374	288.031	451.867	396.15	250.885	232.543	422.952	397.454	399.463	335.359	330.892	379.264	403.319	383.768	389.65	313.28	233.045
31978_at	170.392	176.049	158.189	150.754	171.634	187.236	110.343	128.568	115.062	114.014	129.906	135.311	141.786	136.281	134.236	178.659	182.177	133.773	171.001	145.812	144.498	158.312	155.545	180.365	137.251	113.427	138.881	121.326	180.307	114.289
31979_at	1022.51	877.621	1013.2	1033.39	653.298	725.567	824.497	827.562	1031.28	983.074	957.383	1033.98	810.501	988.008	604.017	765.538	1021.51	795.785	778.121	1077.9	891.892	925.788	682.571	875.967	842.335	868.101	823.202	809.828	799.685	1080.6
31980_at	980.163	1002.08	1083.28	1066.78	1439.06	1094.35	1126.86	846.493	1150.93	1037.87	1162.19	1088.95	945.873	1014.65	1077.37	842.523	994.96	1331.47	1278.32	1016.99	908.17	1004.85	1547.5	1357.84	1009.98	1361.48	689.303	1113.44	1572.49	1446.21
31981_at	1043.68	940.474	1178.77	932.937	830.088	1068.76	880.102	995	799.776	981.898	909.789	874.37	899.928	1008.94	900.857	785.121	924.131	698.685	1020.35	1064.06	1032.41	1110.87	896.982	937.08	1055.4	800.463	885.665	1078.58	711.132	669.889
31982_at	82.8444	70.2682	54.3937	88.9651	58.4729	68.8831	86.3072	37.3493	94.9912	46.911	115.855	49.2866	165.47	58.3428	31.1519	93.4425	57.6099	35.2303	72.7441	43.9296	73.4879	99.1419	30.234	98.6879	96.9578	72.2595	158.137	67.9512	58.7102	62.6827
31983_at	63.893	36.0528	49.5399	64.8758	75.9206	36.1356	36.6624	42.6895	66.6826	46.7469	58.9289	59.579	44.0005	59.2386	23.7746	69.1244	50.5085	61.613	20.6174	40.013	57.6427	73.8001	50.2643	32.4298	58.0961	78.4203	40.8827	37.9444	50.432	68.1918
31984_at	14.6888	16.5512	0.238947	17.7858	23.8221	33.3875	12.7036	20.4739	20.4639	0.001	7.88546	11.7885	8.75986	19.7958	24.2765	19.6177	10.748	0.001	21.7314	13.2955	12.0218	15.3597	24.4719	13.0926	17.2243	24.9721	12.867	0.001	15.4634	19.1958
31985_at	32.4897	8.13385	24.5989	23.6392	17.2743	35.521	5.18309	13.7758	31.1761	20.4121	21.0756	28.08	25.4996	30.3542	29.7286	37.6107	20.9305	41.6651	20.6841	14.7507	21.5149	18.1254	14.928	27.7845	28.2696	16.1556	15.395	19.7222	6.143	28.871
31986_at	327.436	211.472	405.045	278.638	326.592	351.599	331.827	162.921	319.964	294.084	330.446	360.031	298.888	398.023	226.702	363.195	442.003	3.9642	560.649	209.437	308.447	377.94	176.311	293.796	301.159	304.718	221.002	290.668	329.477	240.349
31987_at	214.091	163.49	233.216	249.146	67.9045	439.457	180.683	290.933	220.574	199.468	221.257	338.153	294.363	113.312	102.187	213.476	169.115	0.001	102.666	143.898	254.828	205.897	183.483	329.276	231.279	113.653	197.276	169.581	352.01	314.127
31988_at	375.844	327.013	391.027	341.991	314.536	370.054	264.34	252.728	223.514	291.185	379.554	312.917	333.858	372.152	242.351	370.477	490.136	262.877	334.431	371.315	307.386	276.496	222.707	321.182	276.524	163.643	379.662	296.481	283.699	356.589
31989_s_at	66.1643	48.1936	75.1491	75.2649	43.179	31.2266	40.3534	53.3329	62.3955	62.8947	55.0944	72.0172	49.8223	53.8214	50.9923	42.1083	47.7386	61.0195	57.6484	102.781	68.416	72.8071	64.166	41.6144	44.7629	56.9561	50.8984	79.6855	54.4065	49.0471
31990_at	507.519	422.464	496.015	572.864	511.028	606.424	589.981	455.256	491.628	392.188	522.93	605.815	534.502	431.511	522.476	549.426	466.933	569.01	814.541	461.998	502.053	500.503	541.878	503.992	450.787	391.358	436.135	519.983	807.631	671.588
31991_at	267.379	204.47	325.271	335.074	290.857	282.69	263.703	239.716	281.206	195.894	275.268	255.859	274.882	272.639	269.188	256.508	271.651	337.284	276.714	247.412	254.319	296.122	240.387	262.659	244.739	267.029	215.176	274.73	328.703	288.2
31992_f_at	1038.74	838.383	898.41	938.837	1197.03	956.988	1075.35	1024.48	1146.46	1161.17	970.065	963.541	921.989	1088.23	849.79	956.648	1122.55	798.623	795.694	1068.78	1175.3	1067.49	824.869	983.792	870.59	1413.64	611.915	996.652	1078.52	3555.12
31993_f_at	273.581	250.139	268.743	319.901	385.188	324.744	341.67	325.696	364.771	382.745	343.532	315.253	291.319	348.347	385.331	275.014	346.088	543.942	361.175	312.066	311.514	362.017	199.911	285.393	334.067	341.632	274.483	295.19	383.343	425.42
31994_at	1.73393	16.6469	12.7541	16.2434	0.373563	0.001	0.001	41.7412	0.001	19.2232	0.001	0.001	8.03849	2.68791	0.001	6.08178	9.00051	0.001	27.4764	10.6389	0.001	0.001	20.797	8.72234	0.001	0.001	11.2594	16.9553	0.001	0.135235
31995_g_at	122.913	62.4793	225.407	187.567	62.5449	115.61	176.932	123.784	165.057	95.666	100.367	145.022	87.2137	98.2304	179.567	125.273	139.74	123.728	119.895	86.1874	103.52	77.2401	329.356	168.815	223.899	140.714	107.043	112.858	37.9898	123.43
31996_at	123.073	93.9743	171.94	113.079	142.114	206.451	163.355	130.112	187.849	197.323	368.597	238.201	271.169	182.559	109.317	136.221	177.072	214.764	173.851	282.125	173.604	165.699	92.369	248.45	283.234	207.418	270.415	220.191	0.001	275.56
31997_at	105.045	75.4968	106.046	207.832	104.601	148.713	77.0267	62.2726	83.5626	16.5254	288.798	87.5682	249.389	58.6459	93.5078	222.884	60.4274	325.245	73.0074	24.7636	91.6895	133.479	76.3246	136.509	146.438	58.3394	227.257	93.0153	174.914	206.594
31998_at	16.1834	10.1728	12.8289	4.61334	21.2373	21.8662	16.8951	11.447	11.1454	2.12723	16.3155	8.03729	15.63	19.0115	5.64317	23.5389	14.3709	10.3559	17.4228	6.68372	9.96124	2.32583	19.3961	17.0348	15.99	19.4124	8.9312	6.14075	26.1774	18.0309
31999_at	265.509	179.696	306.47	393.139	235.984	208.732	311.329	169.159	307.546	288.806	271.56	227.273	305.054	296.874	222.194	209.186	355.879	398.382	308.252	335.022	253.483	266.695	238.504	296.947	206.761	322.604	279.483	203.74	215.57	215.018
32000_g_at	580.264	399.785	520.643	677.599	618.857	508.573	583.553	461.107	714.009	708.794	497.921	652.531	460.602	654.907	502.427	477.44	622.157	606.028	426.083	584.838	614.566	548.723	513.664	507.331	449.83	779.448	431.58	645.651	551.738	581.873
32001_s_at	208.236	243.378	174.149	220.817	129.249	186.466	275.906	141.039	226.767	228.534	202.99	169.667	283.779	162.242	567.226	284.758	188.272	164.824	121.38	135.101	259.061	132.708	116.637	142.797	128.661	253.333	189.928	245.556	183.688	124.649
32002_at	160.789	130.912	162.592	206.745	185.671	120.068	106.596	146.331	119.174	132.491	138.388	141.419	147.695	170.612	189.677	160.95	142.29	354.794	217.436	181.993	182.453	189.96	156.82	152.226	168.056	138.471	110.065	136.265	201.365	155.805
32003_at	44.3629	20.4301	74.9024	72.5225	23.2505	62.0811	51.3337	11.8859	47.8405	52.1346	137.543	48.9535	87.3186	26.9777	21.3538	122.262	60.8422	36.4161	66.7844	21.6722	10.6423	55.4521	20.2849	60.1116	71.1713	29.2032	104.41	32.7883	21.6797	106.754
32004_s_at	640.141	610.301	478.282	567.585	484.439	473.307	471.678	661.986	477.413	624.426	569.022	658.874	591.635	678.69	545.702	452.924	571.745	1351.07	715.124	467.829	612.033	461.442	387.059	530.812	435.783	552.3	462.695	496.89	1018.45	959.102
32005_at	26.987	32.9887	31.9646	51.2235	37.3023	44.8704	29.9637	22.6433	35.1211	22.6172	31.6751	13.6665	47.2597	33.0039	33.2012	35.2529	26.9889	24.3899	33.4813	35.944	52.9884	36.7082	10.2537	42.8903	27.4907	21.1696	87.2665	35.4431	19.4272	17.3868
32006_r_at	53.1353	40.5523	50.1833	72.0219	1.13341	46.8379	45.5966	41.7313	50.7489	41.5199	70.637	66.4345	66.6555	44.7302	40.9164	49.1141	62.5253	32.3935	56.0728	40.7178	69.319	48.1946	33.8029	55.3563	19.8493	26.1267	33.1016	38.0952	14.7601	65.6398
32007_at	1626.29	1414.96	1452.02	1777.96	1288.09	1288.95	1650.32	1270.11	1498.55	1554.9	1524.48	1740.52	1692.51	1485.65	1425.6	1461.14	1467.29	932.443	811.636	1242.32	1458.92	1464.91	1574.95	1626.17	1371.18	1546.22	1626.55	1597.2	1311.87	1566.26
32008_at	17.4706	10.6013	16.6714	29.4847	8.73259	17.3744	5.59594	16.2637	12.31	19.3308	9.41494	6.29877	11.5897	10.9868	4.68789	11.2887	12.9451	15.0452	13.223	10.5847	22.6812	13.5797	30.6366	20.278	10.1826	20.4308	10.7518	12.8246	12.6858	16.0038
32009_at	391.813	255.478	281.932	316.757	295.876	326.886	362.958	205.733	419.088	263.675	334.979	228.919	345.532	268.292	281.271	177.003	253.974	146.543	200.853	266.041	305.115	303.275	236.243	400.264	285.735	432.423	306.424	318.543	276.57	349.37
32010_at	990.656	757.646	902.927	931.37	801.93	836.62	1078.59	679.623	911.864	804.829	1012.62	1003.2	996.65	848.192	1086.11	831.319	907.932	625.033	565.906	746.237	826.947	960.842	672.323	876.78	788.872	820.431	790.704	951.544	761.227	912.927
32011_g_at	291.175	187.809	316.399	352.841	267.435	267.843	269.979	241.917	356.324	322.67	291.657	320.644	243.093	279.633	318.54	214.734	352.813	238.508	240.415	278.874	291.298	275.183	338.496	328.566	228.867	261.78	196.385	331.076	337.92	310.612
32012_at	22.0295	18.5384	15.4254	25.6456	27.3993	35.6722	20.1795	5.10734	37.2305	9.53453	29.9634	24.0711	48.2552	15.415	7.18498	77.3784	14.4044	4.10141	9.74417	10.1786	24.1123	19.077	27.8717	67.003	48.9175	16.279	100.194	18.7828	12.803	30.6533
32013_at	49.0656	27.7745	42.152	14.7049	23.5259	65.8778	25.6354	58.555	29.8286	39.0726	37.044	48.2905	47.6824	40.8509	7.81813	47.8606	36.0447	22.6707	20.1332	26.5832	49.4764	53.5461	23.7382	26.6158	38.43	41.0964	48.2967	33.5166	24.3005	55.7482
32014_at	36.7085	26.0597	42.4096	45.4152	43.1345	24.5403	22.918	7.98568	38.7526	11.8698	52.3889	22.8288	39.9442	24.1982	23.5741	20.342	27.3069	32.1726	26.8769	24.2451	29.1846	61.8821	15.8427	43.5502	47.1353	41.4679	29.9522	28.943	29.2463	36.4019
32015_at	18.2758	27.3313	13.1507	21.3954	27.0424	44.9426	4.96604	1.25582	49.2291	15.3142	49.5935	22.717	38.0545	52.4363	36.0993	34.3112	64.4922	13.6327	6.52439	33.3356	29.1703	26.3165	30.8099	29.3063	19.9423	36.1474	16.4138	22.1671	27.2021	33.7852
32016_at	119.498	127.316	137.443	145.482	106.912	126.408	122.443	108.113	91.0788	128.877	147.811	99.9564	104.862	152.547	93.2056	111.982	159.109	123.961	92.3469	162.78	133.693	124.159	120.545	149.959	133.998	83.4292	126.849	151.922	61.4804	113.124
32017_at	67.2085	48.5693	77.1542	87.701	87.2451	105.293	97.7514	72.301	118.99	84.3808	76.2173	77.8951	61.9904	83.8115	91.1344	88.2465	89.6008	91.2858	65.5256	75.1312	62.7076	68.8592	134.256	56.531	70.7084	105.887	73.5193	70.3782	64.1547	61.2101
32018_at	3.4602	14.2486	4.43334	18.4881	5.99381	4.05182	11.4314	4.74428	14.4189	10.3845	10.9544	15.7219	8.04307	0.961264	10.166	10.0002	0.87074	8.73724	12.8423	2.04849	6.90371	11.6565	10.0671	7.47367	8.65101	12.8468	4.74798	9.45761	27.61	5.44965
32019_at	111.904	69.3358	126.849	141.399	109.182	126.862	108.54	69.0704	135.615	52.5728	102.078	88.0821	106.158	117.534	109.85	126.242	110.55	64.222	88.3514	115.118	104.754	100.528	77.4912	131.517	95.0068	144.561	108.792	101.992	81.3223	111.368
32020_at	870.605	634.193	837.764	854.736	890.103	728.584	482.721	549.508	575.944	530.076	673.897	799.58	764.654	724.914	511.456	770.398	752.368	983.536	952.806	590.768	686.001	768.602	622.643	664.63	631.153	578.148	561.292	604.613	885.16	764.98
32021_at	83.1364	105.507	61.3293	99.8588	92.8831	172.373	87.8549	67.0622	83.5285	37.3229	320.514	75.8999	280.494	11.5255	60.3825	253.42	32.88	218.684	70.65	21.1162	83.5645	101.478	72.9431	119.144	216.168	52.0498	275.639	76.7291	92.4591	125.108
32022_at	43.2677	27.1842	36.9607	29.92	20.8195	31.8483	26.1244	8.88671	30.3317	16.3831	25.2305	6.77183	27.391	16.242	16.0102	34.3717	28.5466	19.8419	21.1422	14.6528	23.549	32.6969	28.6022	25.2387	32.3404	38.9735	39.1034	19.9915	15.3516	21.4274
32023_at	21.1013	39.3628	32.4914	40.9358	35.1653	36.5527	48.6843	25.9212	57.8131	27.2123	29.3006	52.1593	30.4973	38.6818	20.5121	22.2065	27.5958	11.6402	75.9846	32.4418	22.3855	44.131	82.1278	29.4466	25.694	51.36	13.6583	20.3938	56.9846	35.4621
32024_at	706.388	760.562	756.231	744.562	636.176	656.991	619.917	651.84	608.424	638.02	658.652	511.412	704.134	636.923	608.773	583.983	580.334	429.841	115.789	589.148	878.491	810.891	974.777	822.527	699.468	718.528	670.115	735.31	762.443	634.389
