row.names	control.diet.19300	control.diet.19301	control.diet.19302	control.diet.19303	control.diet.19304	control.diet.19305	ketogenic.diet.19306	ketogenic.diet.19307	ketogenic.diet.19308	ketogenic.diet.19309	ketogenic.diet.19310
1398909_at	321.079	314.836	412.726	300.521	335.924	267.151	339.853	388.971	293.821	312.213	378.307
1398910_at	401.607	422.955	453.395	406.177	386.285	545.991	521.137	574.619	598.728	592.182	502.906
1367476_at	656.188	701.557	793.061	728.07	744.288	648.449	844.943	807.795	603.242	777.006	776.93
1398911_at	96.4415	94.5716	89.7306	86.0034	76.4625	113.79	110.005	88.5546	95.36	77.1859	91.8632
1398912_at	163.03	210.476	192.76	219.155	146.05	150.21	149.437	167.545	224.457	154.64	127.648
1398913_at	199.508	210.88	200.004	221.213	204.372	189.254	190.322	180.326	226.438	177.196	178.57
1398914_at	238.238	221.032	193.888	202.167	185.7	178.241	149.025	162.755	184.715	156.758	156.046
1367477_at	420.384	399.798	429.898	430.248	421.188	437.254	513.03	447.761	477.513	463.817	480.963
1398915_at	260.368	217.735	275.712	213.686	213.707	243.451	298.589	284.664	262.935	338.034	266.552
1398916_at	176.585	114.964	197.249	212.915	189.122	210.117	136.806	196.891	195.153	156.4	157.303
1398917_at	967.307	957.178	959.925	1005.73	967.098	1080.72	967.872	1074.3	1169.15	1245.67	1083.07
1398918_at	270.773	209.612	212.88	218.2	244.552	260.168	207.996	236.172	249.264	230.692	267.396
1399163_a_at	193.485	189.851	173.406	197.049	177.748	190.213	141.478	153.196	210.236	178.922	167.967
1367478_at	270.085	312.019	284.084	287.546	283.824	273.871	269.736	257.123	276.721	236.812	276.17
1398919_at	331.223	321.002	304.099	346.159	301.629	374.487	434.337	498.963	362.243	424.599	389.847
1367479_at	769.724	783.139	829.693	861.432	844.2	852.942	806.532	897.769	765.34	825.53	798.039
1398920_at	227.156	217.637	214.917	223.198	224.028	241.325	156.717	168.736	210.631	138.693	194.652
1398921_at	319.308	276.25	287.963	364.726	250.282	253.698	291.78	254.692	292.81	310.924	277.852
1398922_at	454.544	494.441	520.977	476.731	501.497	589.895	548.827	530.862	515.214	539.265	479.428
1398923_at	1210.19	1465.76	1221.04	1295.16	1217.39	1393.68	961.91	1252.19	1168.75	1151.7	1316.06
1367549_a_at	1097.3	948.459	887.704	883.969	933.792	783.987	835.894	999.404	846.34	933.27	966.671
1398924_at	204.739	171.239	165.115	167.617	200.271	130.671	150.525	146.614	150.127	161.521	174.87
1367480_at	356.875	352.545	333.998	368.495	318.677	359.444	432.138	384.673	311.906	406.957	441.649
1398925_at	281.67	280.271	308.568	296.502	302.297	290.579	319.458	256.314	295.226	309.789	276.11
1367481_at	300.826	248.413	241.246	284.867	265.589	280.593	300.438	297.357	334.747	209.037	333.872
1367482_at	363.116	366.799	361.183	394.003	342.799	366.238	300.145	356.174	441.522	340.385	385.669
1367483_at	160.549	225.595	192.385	160.281	155.826	160.305	153.935	167.67	142.523	145.904	154.393
1398926_at	156.887	138.963	137.265	157.277	161.02	127.477	173.017	215.84	148.108	182.364	204.346
1398927_at	276.482	201.687	318.412	271.484	248.296	292.924	181.096	216.394	285.312	273.682	310.757
1398928_at	278.529	335.753	314.536	316.723	359.408	409.144	313.94	266.196	295.806	256	279.511
1367484_at	373.103	330.394	385.756	375.564	379.225	371.801	449.374	474.963	390.604	487.044	416.381
1367485_at	304.314	295.343	246.382	272.077	275.667	256.368	262.448	312.984	249.918	275.362	302.565
1398929_at	228.746	226.591	232.299	273.172	233.592	215.091	245.624	309.085	269.694	265.625	260.451
1398930_at	621.232	569.641	572.794	637.108	557.511	662.404	771.134	822.222	666.848	734.61	674.583
1398931_at	157.312	143.972	188.134	203.545	174.127	189.734	161.542	134.094	185.303	128.458	119.002
1398932_at	995.025	947.269	835.537	937.652	955.19	1073.8	1170.86	1314.73	990.474	1300.89	1129.35
1398933_at	467.116	451.753	403.172	476.592	442.854	468.94	503.353	663.603	455.943	598.194	541.965
1398934_at	197.747	179.928	192.799	201.11	185.361	192.036	163.837	216.996	189.838	182.044	196.159
1398935_at	88.0926	84.4097	81.2471	64.7811	73.598	32.6173	56.0408	56.4847	63.2661	60.3328	70.7294
1398936_at	177.664	174.08	243.091	197.076	214.517	226.708	174.698	202.662	197.257	136.081	184.219
1398937_at	183.425	180.395	168.975	206.274	180.867	200.861	209.424	239.333	222.105	260.649	261.844
1398938_at	387.414	386.188	393.03	359.908	353.332	388.408	387.308	349.508	361.269	385.605	377.133
1398939_at	269.447	293.268	261.807	319.842	255.409	288.268	217.071	232.707	292.964	264.936	275.937
1367486_at	309.14	326.535	317.206	304.563	292.446	341.566	353.413	294.232	345.295	318.085	322.879
1398940_at	220.452	210.792	215.558	230.011	203.657	254.069	286.979	221.499	285.101	307.739	302.704
1398941_at	713.868	680.478	636.956	665.045	641.371	650.162	759.844	710.422	644.159	868.885	840.076
1398942_at	291.814	289.644	278.91	271.667	311.651	284.851	288.629	263.725	265.086	262.662	289.146
1398943_at	225.031	207.81	234.776	154.969	222.231	173.551	239.287	315.069	213.411	244.568	247.32
1398944_at	193.445	161.008	172.626	185.33	179.761	211.689	161.253	157.115	220.371	186.695	184.848
1398945_at	149.332	142.225	139.562	153.824	145.008	144.612	185.864	190.926	147.119	211.355	212.129
1398946_at	271.691	252.778	275.059	264.164	219.529	255.327	263.827	230.084	256.799	271.129	249.105
1398947_at	578.752	573.492	485.23	511.85	549.129	462.025	637.09	636.262	545.828	674.378	663.014
1398948_at	519.355	443.897	418.5	514.715	535.795	519.617	492.56	552.669	469.058	528.601	507.058
1398949_at	244.023	205.592	234.905	235.265	231.622	239.346	301.116	299.295	239.812	257.063	263.325
1398950_at	223.527	209.566	207.301	194.931	216.467	205.795	187.231	171.86	196.443	161.46	196.334
1398951_at	264.256	245.386	221.186	238.367	221.667	272.926	225.341	208.683	245.693	235.606	221.046
1398952_at	214.862	251.745	257.33	203.682	227.659	242.961	156.581	181.91	270.507	206.187	177.334
1398953_at	131.398	126.957	127.464	121.733	122.029	117.149	120.79	115.451	131.925	122.416	133.057
1367487_at	249.163	283.655	313.002	286.547	273.004	273.633	241.305	219.83	284.514	199.207	215.979
1398954_at	375.675	406.961	403.547	357.244	333.687	372.606	355.736	360.62	400.139	346.774	352.548
1398955_at	487.021	431.205	429.72	460.211	452.71	470.471	491.89	543.8	462.918	425.291	467.356
1398956_at	221.371	225.481	191.661	204.699	212.631	232.187	261.313	250.472	226.98	286.737	277.355
1398957_at	160.87	157.986	157.308	152.666	151.564	151.442	185.527	178.989	195.891	177.643	164.781
1398958_at	47.6211	54.0546	56.2483	42.2502	33.9452	56.5644	60.0436	59.3134	45.4603	63.317	44.0414
1398959_at	330.404	315.46	312.622	330.674	289.223	296.472	303.607	261.549	293.958	266.94	305.364
1398960_at	505.541	665.462	641.752	559.395	540.523	690.395	526.425	388.448	458.481	510.371	525.697
1398961_at	502.84	572.107	545.375	516.557	526.782	498.997	464.14	481.293	541.289	515.282	482.671
1367488_at	311.144	289.145	280.363	293.69	308.264	254.189	339.921	279.24	280.711	342.265	356.811
1367489_at	176.783	163.414	199.506	166.786	178.908	172.923	122.562	143.628	160.285	152.707	149.837
1398962_at	408.33	294.127	297.321	306.693	287.147	300.907	394.369	564.848	351.149	472.331	438.184
1398963_at	350.144	289.169	278.952	298.85	293.252	363.235	289.088	319.566	327.268	328.258	350.121
1367490_at	210.423	236.822	232.281	240.797	242.106	238.684	233.076	247.174	203.144	258.786	216.024
1398964_at	875.311	858.745	815.57	931.417	879.628	916.381	1065.37	1041.55	976.017	1068.67	966.985
1367491_at	166.676	180.004	369.525	367.56	192.858	152.318	177.56	280.717	183.453	299.513	204.696
1367492_at	363.18	361.64	343.05	371.05	413.059	350.025	358.154	361.741	324.912	356.397	375.552
1367493_at	392.551	433.645	443.324	452.348	439.392	435.856	349.416	401.261	430.185	348.964	354.727
1398965_at	228.846	197.699	212.544	193.171	185.819	209.855	240.82	246.747	220.021	253.376	236.885
1398966_at	172.261	151.648	161.958	158.121	152.497	168.339	195.238	214.01	154.238	185.731	190.344
1398967_at	313.886	294.317	335.019	311.788	314.414	271.842	291.252	285.761	315.969	338.952	332.456
1398968_at	212.402	172.672	219.49	189.231	216.499	200.806	201.531	179.999	190.172	209.126	199.083
1398969_at	456.531	451.809	478.732	495.808	479.981	521.946	677.486	592.785	522.485	629.311	601.728
1398970_at	467.329	499.439	624.759	518.72	498.616	450.281	407.168	468.147	434.852	450.928	457.724
1398971_at	480.607	537.253	472.687	622.858	439.854	578.207	739.824	619.439	564.834	638.994	577.865
1398972_at	348.73	337.324	360.507	327.715	336.303	330.915	259.689	302.48	356.82	287.509	381.16
1398973_at	133.058	124.777	122.361	123.228	115.417	146.393	156.173	165.119	120.831	186.973	168.449
1398974_at	268.508	278.117	281.28	277.283	274.478	291.009	264.326	290.659	268.735	310.727	281.534
1398975_at	378.335	357.651	330.939	396.832	346.555	308.891	354.837	434.471	349.576	351.363	318.726
1398976_at	333.218	328.441	362.23	293.313	301.979	356.387	338.171	275.516	285.9	272.764	399.176
1398977_at	274.405	259.583	277.385	271.76	288.33	279.993	228.203	211.46	280.916	200.721	215.19
1367494_at	293.686	271.164	339.042	282.87	283.563	263.283	321.421	221.335	328.963	385.745	345.951
1398978_at	226.627	252.178	256.962	248.159	226.036	248.196	207.931	210.692	162.729	250.464	223.435
1398979_at	13.7304	14.9916	16.267	16.2385	16.0852	36.9773	83.2801	123.109	10.2442	101.453	6.60956
1398980_at	253.2	246.366	237.34	199.442	238.692	224.829	208.697	211.999	210.096	232.394	209.277
1398981_at	127.909	125.532	128.746	121.797	118.571	120.902	100.478	106.267	114.265	107.033	105.899
1398982_at	244.303	226.747	217.546	176.784	238.518	180.586	222.228	188.903	204.398	181.67	201.484
1398983_at	109.219	111.623	93.8369	103.83	92.2535	79.2538	89.3094	93.6564	91.2762	102.453	114.164
1398984_at	298.95	292.836	336.258	311.324	285.531	327.573	349.805	343.422	319.475	373.184	337.034
1398985_at	87.1796	93.4684	95.2277	91.1011	88.3637	90.7251	77.0347	96.3727	87.8415	74.2213	92.0215
1367495_at	99.7835	137.019	91.273	99.8476	137.014	86.4312	139.808	164.584	114.541	150.965	136.984
1398986_at	847.758	736.756	813.988	815.05	748.958	709.612	820.526	751.379	864.752	769.838	839.036
1398987_at	247.661	244.297	256.138	266.073	245.571	245.927	161.798	180.693	262.314	182.35	162.56
1398988_at	178.247	181.507	161.881	163.905	160.035	146.034	182.101	188.912	169.31	172.257	199.791
1398989_at	298.496	301.077	346.898	381.562	326.301	390.968	495.79	441.24	391.599	515.023	440.069
1398990_at	195.134	185.646	200.355	221.333	201.867	255.014	278.608	264.2	223.611	296.131	259.512
1398991_at	251.032	288.419	288.021	305.052	268.349	336.934	373.353	448.967	312.835	353.623	308.323
1398992_at	396.157	441.104	431.231	466.569	449.479	431.423	496.981	418.266	482.087	501.629	520.395
1398993_at	555.266	563.166	550.044	556.925	574.833	512.546	598.151	544.857	505.174	600.681	467.054
1398994_at	234.49	205.036	196.73	191.891	203.318	197.254	187.064	210.679	241.36	232.783	179.895
1367496_at	505.151	509.058	514.467	515.177	522.22	496.514	671.114	609.8	515.864	773.359	555.246
1398995_at	424.148	464.575	370.767	368.264	361.757	357.005	201.056	248.336	445.841	253.531	289.955
1398996_at	169.158	184.652	176.179	178.995	166.665	177.301	170.801	204.5	196.113	171.725	199.75
1398997_at	287.926	275.065	266.158	273.91	243.182	230.69	231.217	286.419	254.68	266.914	251.956
1398998_at	271.204	260.074	311.225	301.005	279.415	244.752	254.773	211.686	242.105	259.539	267.089
1367497_at	472.887	531.14	503.792	504.296	425.418	597.306	426.172	401.174	363.423	403.524	379.593
1398999_at	97.3772	93.4727	88.5738	106.845	90.4288	88.1495	92.9493	96.311	92.1612	86.968	95.5503
1367498_at	225.358	257.713	286.212	251.113	219.933	267.491	279.15	248.398	232.304	233.07	234.841
1399000_at	148.344	111.674	134.051	104.814	131.407	109.84	93.9436	114.344	128.567	113.201	145.005
1399001_at	171.905	170.866	163.491	175.592	149.222	212.841	146.068	215.639	115.509	151.145	175.542
1399002_at	336.161	330.888	308.955	326.42	343.979	292.082	290.122	343.602	325.729	296.116	353.448
1399003_at	257.057	222.269	274.85	316.88	233.377	280.729	349.125	279.04	290.585	302.95	335.678
1367499_at	146.478	151.755	153.086	187.359	154.606	142.875	108.78	108.32	153.509	127.123	138.657
1367500_at	430.47	391.924	331.407	369.62	369.069	373.642	505.257	498.27	379.66	463.098	463.556
1399004_at	165.594	139.37	140.859	156.2	158.68	161.645	206.038	153.102	143.115	146.266	185.955
1399005_at	278.293	269.216	280.994	309.529	287.956	285.766	282.309	269.052	288.491	293.891	284.538
1367501_at	233.566	231.053	227.2	235.49	247.073	240.933	282.081	237.573	243.501	278.722	257.791
1367502_at	90.0152	81.9237	102.386	101.231	98.3919	97.0094	73.7608	89.5228	94.2102	76.9178	96.6323
1367503_at	373.712	413.706	389.097	389.482	348.731	403.211	441.221	395.338	376.174	384.995	344.55
1367504_at	281.682	267.976	255.863	266.62	252.139	244.514	245.097	237.798	240.187	260.875	262.773
1399006_at	62.3438	47.0732	38.7307	66.2402	31.2759	56.6042	75.801	96.0487	84.6945	70.0846	60.6991
1399007_at	98.9906	115.856	137.276	149.041	135.119	57.6763	114.855	107.844	92.3612	114.725	107.836
1399008_at	82.8156	99.7211	102.044	90.5991	82.5039	131.045	91.7781	123.274	105.724	123.114	104.829
1399009_at	128.431	170.363	154.949	133.806	134.72	181.19	115.81	107.029	129.146	105.2	110.025
1399010_at	570.675	728.776	710.695	657.419	588.583	743.794	456.538	684.02	621.194	688.961	586.613
1399011_at	380.885	378.358	339.91	379.631	384.475	378.597	465.387	515.025	415.128	450.38	418.258
1399012_at	662.794	577.477	664.093	614.221	599.727	705.335	788.632	860.307	747.659	806.093	764.618
1367505_at	245.053	213.96	208.562	231.367	275.448	212.632	268.759	256.119	206.964	360.052	236.643
1399013_at	502.854	444.767	453.784	484.677	466.647	543.262	685.38	719.377	534.685	694.715	612.801
1399014_at	434.645	355.849	397.186	398.34	348.582	473.85	292.127	422.705	309.538	420.615	310.785
1399015_at	370.32	357.555	387.796	362.459	271.968	326.241	183.921	234.254	307.614	208.535	215.819
1367506_at	170.821	158.112	138.375	143.919	183.347	152.442	253.314	243.84	156.109	227.067	201.307
1399016_at	315.806	351.385	347.408	347.905	342.573	315.888	281.759	279.537	316.635	272.385	307.267
1399017_at	207.113	191.884	133.449	250.348	239.114	191.794	188.575	127.316	132.545	128.162	235.768
1399018_at	513.51	498.576	470.574	508.598	467.643	449.21	508.255	523.83	513.833	557.851	584.228
1399019_at	341.208	376.367	379.75	365.844	347.34	371.039	321.262	337.632	364.363	359.538	342.432
1399020_at	308.739	266.743	242.443	239.038	241.438	224.813	234.492	219.85	235.934	227.685	172.768
1399021_at	167.045	239.595	182.254	205.845	178.333	201.97	183.466	194.068	210.529	187.825	176.593
1399022_at	316.716	311.143	283.827	300.188	249.201	274.265	375.476	395.214	330.732	398.361	418.523
1399023_at	145.934	137.517	136.784	131.306	127.092	139.646	144.861	140.687	128.707	155.876	136.585
1399024_at	58.2047	54.7371	45.388	56.0344	50.6383	62.5586	61.6398	63.4363	70.6672	76.2188	60.7845
1367507_at	92.0289	95.9605	95.0127	90.7494	85.1345	77.2702	72.4925	67.8665	88.2506	68.2826	78.825
1399025_at	236.293	236.958	252.701	247.704	236.026	229.068	262.494	214.334	222.834	225.352	257.11
1367508_at	130.111	154.341	128.845	140.09	130.361	120.926	151.669	168.336	130.184	154.301	150.255
1399026_at	267.86	254.16	276.132	292.094	274.452	289.726	311.185	361.158	365.326	388.586	290.034
1367509_at	484.258	399.708	410.852	414.256	432.567	356.217	525.598	414.085	400.809	474.793	453.188
1399027_at	549.515	580.865	431.695	564.962	575.959	425.798	479.063	505.23	403.152	407.112	430.83
1367510_at	297.152	275.634	260.646	280.33	303.041	347.844	373.193	388.226	321.273	392.465	351.069
1367511_at	191.426	184.638	202.538	214.073	178.689	187.944	221.866	180.562	219.018	179.806	176.19
1399028_at	137.399	132.923	172.72	180.481	142.706	114.681	144.23	128.735	166.253	168.32	179.126
1367512_at	812.656	769.748	824.175	865.356	798.403	711.025	815.612	797.342	813.584	842.755	819.595
1399029_at	224.181	212.133	199.562	218.992	215.951	227.906	262.65	248.783	220.492	241.854	252.789
1367513_at	128.85	138.136	127.094	135.997	146.651	138.395	158.279	170.232	153.355	153.502	162.178
1399030_at	93.5028	74.8134	90.5195	84.1232	68.9835	95.9551	75.2864	103.456	74.2545	104.545	84.9543
1399031_at	155.409	207.463	84.9971	200.939	208.086	199.739	139.025	109.1	140.645	118.466	138.442
1399032_at	139.973	148.482	136.467	129.059	138.488	141.576	95.393	110.45	98.7294	109.089	124.555
1399033_at	179.663	196.819	179.95	217.273	202.771	188.702	205.747	225.208	184.168	192.333	225.73
1399034_at	197.983	183.638	201.617	201.165	213.006	203.362	185.28	235.94	173.217	234.828	193.546
1367514_at	122.278	116.243	112.204	107.132	102.652	112.916	150.819	131.184	133.904	133.963	130.233
1399035_at	94.2273	118.138	115.112	103.699	123.571	104.951	72.5592	86.9839	110.618	66.1685	77.5431
1399036_at	178.031	185.167	192.774	191.969	183.654	175.229	247.623	220.616	211.12	268.517	239.583
1367515_at	131.474	111.859	118.361	109.594	127.27	84.0807	98.3581	95.4055	92.9865	126.667	163.048
1399037_at	285.425	255.004	269.027	263.805	242.835	263.268	243.817	268.175	260.098	288.871	271.74
1399038_at	121.628	119.798	168.676	104.826	106.314	131.283	126.223	121.673	135.769	105.716	103.524
1399039_at	272.64	266.838	325.403	291.488	278.655	277.074	291.871	245.106	325.727	264.257	282.404
1399040_at	24.2586	24.5406	25.9378	26.272	11.419	25.8576	44.8634	44.8496	23.8875	94.2818	45.4831
1367516_at	163.395	168.185	170.102	174.058	174.875	184.153	179.158	171.95	194.17	176.812	153.401
1367517_at	112.192	128.562	137.277	147.435	112.039	115.199	109.491	98.8678	109.495	106.309	114.779
1399041_at	123.989	94.3509	75.3133	82.9096	50.1501	98.4888	96.4801	135.818	152.89	102.103	112.279
1399042_at	125.326	114.805	122.799	113.377	124.287	140.172	120.049	98.046	111.252	130.199	113.549
1399043_at	661.313	626.594	570.213	619.222	597.807	594.78	630.659	636.539	641.307	797.408	696.967
1399044_at	199.63	218.373	218.895	219.548	222.61	174.321	256.811	205.783	178.364	206.369	214.415
1399045_at	188.387	188.188	216.404	207.236	177.413	222.979	200.743	192.69	201.503	222.114	200.956
1367518_at	326.605	345.934	326.031	306.285	314.382	312.564	381.454	282.922	415.679	270.357	313.237
1367519_at	280.491	319.518	252.7	274.99	256.188	285.092	313.789	325.307	286.094	349.493	301.685
1367520_at	324.435	321.91	333.677	322.76	284.951	336.032	272.098	292.018	300.304	353.54	296.138
1399046_at	282.9	246.641	304.272	286.775	286.863	241.972	270.893	265.866	222.664	241.316	240.378
1399047_at	172.653	179.833	266.211	271.732	246.494	250.739	244.044	233.808	264.929	262.122	275.146
1399048_at	184.617	185.422	176.514	175.672	187.298	168.011	193.805	192.472	195.914	191.139	176.95
1399049_at	399.575	363.803	349.05	355.458	376.874	302.703	308.943	294.881	337.908	333.683	310.679
1399050_at	335.397	288.576	319.559	339.261	293.851	337.744	306.856	318.614	318.445	305.638	289.665
1399051_at	97.2945	155.026	147.655	120.136	114.571	106.341	91.6914	88.6831	116.346	88.8726	102.612
1399052_at	313.324	290.112	318.556	275.307	288.328	332.451	268.603	326.102	338.234	266.711	243.74
1367521_at	93.3099	84.2533	81.487	87.7711	79.371	91.4235	101.406	98.8147	81.0921	97.0178	84.2812
1399053_at	173.738	259.236	250.276	250.017	273.736	190.495	242.174	223.713	211.614	252.053	241.156
1399054_at	241.187	201.033	237.348	253.061	247.56	254.212	211.634	201.513	280.907	212.126	216.395
1399055_at	160.775	159.895	186.556	145.605	128.783	170.815	155.685	145.023	154.048	167.224	167.487
1399056_at	74.0753	66.9612	81.2634	87.6518	69.3705	71.0437	61.6721	62.9469	89.3414	48.3067	60.8235
1399057_at	1076.29	1197.74	1142.47	1166	1214.29	1302.24	1328.46	1487.34	1336.41	1459.64	1283.42
1399058_at	176.885	157.685	164.871	185.365	194.436	198.859	224.647	238.218	186.381	284.538	208.324
1399059_at	264.376	198.427	197.257	238.898	211.492	240.739	265.037	250.873	255.279	315.275	285.676
1399060_at	324.989	335.373	313.851	321.978	336.31	310.32	414.277	297.767	354.132	396.747	424.767
1399061_at	96.1016	97.1441	68.6508	80.859	83.3	56.0962	114.442	85.9689	71.6079	79.6803	75.0202
1399062_at	93.4274	112.761	114.24	111.844	121.983	103.084	122.855	111.22	108.143	102.397	80.5974
1399063_at	177.784	201.718	214.251	202.373	197.075	221.548	282.475	272.338	221.564	264.868	259.04
